Taxa	X2009_106	X2009_107	X2009_109	X2009_110	X2009_111	X2009_115	X2009_118	X2009_173	X2009_193	X2009_245	X2009_265	X2011_109	X2011_118	X2011_119	X2011_149	X2011_56	X2011_60	X2011_62	X2011_66	X2011_69	X2011_70	X2011_79	X2011_85	HU100_S17	HU101_S15	HU103_S22	HU107_S1	HU108_S18	HU109_S19	HU112_S2	HU113_S3	HU114_S27	HU115_S28	HU117_S4	HU118_S5	HU119_S20	HU122_S6	HU123_S7	HU124_S23	HU500_S8	HU502_S24	HU503_S9	HU504_S25	HU505_S21	HU506_S10	HU508_S26	HU537_S11	HU538_S12	HU539_S13	HU540_S14	HU99_S16
Faecalibacterium	0.00297612853330902	0.00146875329853617	0.00282156479696675	0.00353496302691376	0.00321505481843939	0.00317451185174213	0.00214270364112137	0.00279657877622929	0.00469544696767697	0.00384511454813481	0.00268075140440071	0.00405570116083297	0.00345337577137504	0.00567317353808905	0.00151191022980353	0.0033339629367163	0.00299035502354639	0.00284488221700326	0.00229684366484942	0.002565702877185	0.00191219104213538	0.00228181537165481	0.00274711058301837	0.0259943947657276	0.0384187477689544	0.0831222271208199	0.0199279802003231	0.0124788824957468	0.190487202780279	0.0273798417971742	0.0228430003533778	0.0137345684767385	0.0495119392682592	0.0136201764206326	0.0115486358322451	0.0150830313054802	0.0280306722440655	0.0335060108241762	0.0460307658231293	0.022344344664003	0.0800644980932867	0.0236051875526959	0.0806573278426869	0.0895829621756061	0.0237699222136709	0.0771463489965867	0.0372084210849526	0.0187317515517979	0.0226986646684348	0.0199924873509291	0.153778123395251
Eubacterium	0.0474877188976792	0.0236587721176872	0.0250759262154849	0.0289153465420228	0.0298845983004911	0.0298212644380396	0.0181464454716687	0.0429854211085232	0.0162466078401566	0.0235229671485099	0.0175205555188564	0.0123999758965048	0.0133611485291724	0.0141973741351553	0.0146392708969886	0.00983964995945445	0.010363499823918	0.0102052221301516	0.00691765109358694	0.0124214856353585	0.00831583887437458	0.017954080706869	0.0106276010723733	0.0524868609684336	0.0337157856767045	0.0163015093940729	0.00384657827731522	0.0123810540553935	0.00656611115360074	0.023294678114697	0.0173403452080934	0.0105544040235233	0.0148897536164652	0.041822771294233	0.0215310756329928	0.0179781978259517	0.0262178440511849	0.0301648541410022	0.0234025787526862	0.0274181495715649	0.023361152213466	0.0152085506015587	0.00262725891425128	0.0319127042034738	0.0147759150819458	0.0436331528473889	0.0305562625768488	0.0160218289345346	0.0281081460812637	0.0257156101132812	0.044810502732012
Bacteroides_coprophilus	2.70978640907141e-05	2.16980368131771e-05	3.71439934756337e-05	4.26923950777148e-05	0.000164643765975135	0.000164460433344916	2.38499559660707e-05	2.88120384928838e-05	5.05864792059664e-05	0.000142599920272464	4.53950984357733e-05	1.23638446611358e-05	2.59078681241833e-05	5.97101559179237e-05	1.60478729447105e-05	1.60761886367477e-05	5.13713792471802e-05	2.43648150722139e-05	1.38541228824104e-05	8.68373406353884e-06	1.84550352294152e-05	1.77194686325708e-05	5.69225594452642e-05	0.000212341498798431	7.53685514902275e-05	0.000349285940449018	0.000913722157267106	3.22798429472728e-05	4.26710582473858e-05	0.000966872707707432	0.000715305484999222	0.000132084775150797	0.000210284346222643	0.000804677647757366	0.000447565307345945	8.67801358266453e-05	0.000489665851130782	0.0013461855936704	0.000442420609664527	0.00156211406313608	5.23153644496867e-05	0.000894448306663305	0.000142889910631123	0.000325159189131298	0.000790235478734433	5.86197866613643e-05	0.000571870667283047	0.000868175806715565	0.000807486736467378	0.00118695209449595	0.000175272281191597
Euryarchaeota	0.00658065962589282	0.00296453923409649	0.00533494798867716	0.00785032995005657	0.0065157121880484	0.0065782323389335	0.00891381569799046	0.00228685265523519	0.00630736145409962	0.00409339358380619	0.00672433200055064	0.0120521077234177	0.0217150849754236	0.0159718465728941	0.0081436268580679	0.0155235199468292	0.0112445865719272	0.00502735085851941	0.00354828919880301	0.00658465419029752	0.00354276822236462	0.00108209692717598	0.00437437927541166	5.58820099097894e-05	4.03321854375724e-05	9.40739373880704e-06	2.62233959849279e-06	1.34610044663525e-05	4.95762495772841e-05	6.8011734824741e-06	1.26142941990788e-05	0.0001833158943873	0.00024061057022931	1.22440843376826e-05	7.13233231634727e-06	0.00018490844326139	0.000107230346838029	8.93237044911913e-06	0.000248461661536514	9.76546715756397e-05	3.21061084895093e-06	4.62136254889704e-05	2.3864308874629e-06	0.000137516022336854	1.17180747350125e-05	2.08890872304101e-05	0.000935860743235524	9.58640188017023e-05	0.000198333024097406	1.43589342769374e-05	2.31890622416373e-05
Thermobacillus	1.63823588989488e-05	2.13983401721111e-05	4.18478179769149e-05	7.7860459988476e-05	2.42616856256222e-05	4.04213775993974e-05	3.34573587227211e-05	2.60954748635548e-05	2.46702534058655e-05	5.31070997637601e-05	3.22972295322615e-05	1.42844418900501e-05	1.8914333170416e-05	4.21691902328363e-05	1.32394951793862e-05	3.15843140707834e-05	0.000134173931323227	3.99118875468647e-05	1.81671988741042e-05	2.69876833151158e-05	2.57372923739952e-05	1.04108450719555e-05	3.55268421712574e-05	1.33494973779055e-06	1.27551747380633e-06	1.82623141095928e-06	0	5.90394932734758e-07	4.03222851380919e-07	0	1.07732890997538e-06	8.38423582755362e-06	1.00524252278366e-05	1.41209147836048e-06	6.1090640825244e-07	2.83704290202494e-06	7.68702395921649e-06	1.11127128422112e-06	4.92989367514077e-06	2.68257292647763e-06	0	4.01528221461547e-06	0	4.96267070753168e-06	2.08126999024849e-06	3.39576294878588e-06	4.04206590233261e-06	5.68598191313702e-06	1.26047256629083e-05	2.7100922743149e-06	4.57152533102755e-07
Chloroflexi	0.000438717510639773	0.000764765888672175	0.00120734198880297	0.00148801807671253	0.00169709728005139	0.00116028778170902	0.000572904595962362	0.00106439902203711	0.00135661474284375	0.000508998777332766	0.000518382736976248	0.000741470567687727	0.000865767838481144	0.00109763921635471	0.000566088718124663	0.00246431497968463	0.00385420532193975	0.00209220280282005	0.000919926829319299	0.00298780046039114	0.000650614809547275	0.000420114404671336	0.00234855315193748	1.2842554439504e-05	1.90520331530566e-06	5.57077312754805e-06	6.3026187774934e-06	3.43905048317996e-06	3.57860280600565e-06	2.09447903093493e-06	4.24113026585246e-06	2.75595385877314e-05	4.18991841429154e-05	2.16282365672933e-06	2.74907883713599e-06	1.31123831606195e-05	3.02146115242389e-05	1.63174011353987e-06	0.000107934793342097	9.73841600200284e-06	7.69666984337551e-07	1.23993935055107e-05	1.38526331198374e-07	1.13849504466903e-05	6.54113425506668e-06	1.0221589482204e-05	1.33714806365043e-05	1.01243203129598e-05	1.18577789569582e-05	7.42428639854336e-06	7.54301679619546e-06
Paraprevotella_xylaniphila	0.000161659881210381	5.87405416489327e-06	0	0	2.99074866831571e-05	9.06474829460169e-06	3.30359814088329e-05	8.06737077800748e-06	3.23952822501265e-06	2.62191223015037e-05	7.97261585431142e-06	2.64082118975716e-06	1.58943976221984e-06	2.92349428084791e-05	1.20359047085329e-06	4.54450562169545e-07	0	2.01106410119861e-06	0	0	0	0	6.86653252049513e-06	0.000282046152828634	0.000107627841523962	0.000411930281789653	0.00098418768613476	4.2287037057127e-05	2.49594945004789e-05	0.00141099639615467	0.00116826092480723	0.000138802743290225	0.000217971494926283	0.00119546949574971	0.00076732899408548	0.000110358584819105	0.000722968240757352	0.00188520843341811	0.00059415178166608	0.00195149290480875	1.47336251287473e-06	0.00119758948719314	0.000565502263860272	0.000369385342789595	0.00105418948455653	0.000153941253678293	0.00089162257752666	0.00125791100583364	0.00116544227162633	0.00175416985273313	0.00020035852644561
Bulleidia	0.00104991344138546	0.0009261225602221	0.00267444863066807	0.00251672486845103	0.00104157400050627	0.00327477906757224	0.00132801274244997	0.000831021510244751	0.00111875861278417	0.00197165124286665	0.00224160670662957	0.000440777064035833	0.000961611056143	0.00120642863989657	0.000443121891685818	0.000763590557085378	0.000592122739743814	0.000421163231962556	0.000398959529231678	0.000597049284192137	0.000263059069729556	0.000583690864362517	0.000699988257234243	0.000165837933249069	0.000189761479362605	0.000359184421626066	1.44059857771277e-05	8.88249176299445e-05	1.87095403040747e-05	8.91918598566671e-05	0.000125761103896113	3.48593779833301e-05	0.000374868171031339	6.74228994477938e-05	0.000516597731478471	0.00113190859581798	0.000685648588160398	7.77749231703616e-05	0.000231182135220616	0.000114246046986459	6.32886165978135e-05	4.34862639847034e-05	6.45406770356062e-06	0.000173172185823741	0.000120766128425763	3.15908856144626e-05	0.000218516532417011	7.79265866512662e-05	6.66089725031021e-05	4.08791229613045e-05	0.000157351901893969
Candidatus	0.00497724912787119	0.00234872257603411	0.00567167694263094	0.00983642596934245	0.014487888459723	0.0050091984070832	0.0106464349372359	0.00144529417091303	0.00865402586140299	0.00382250724370136	0.00621270158108368	0.0679242017097637	0.0157082742260424	0.0115072278523605	0.00945360135331716	0.0119347238573763	0.00600977543271948	0.00195838969147107	0.00338256252130399	0.017626873398564	0.0029488652372926	0.00540044185098727	0.0094246641867538	2.86253779217366e-05	3.03056493460062e-05	3.95325387784125e-05	3.41016694567946e-06	4.48552550145232e-05	4.87899650170912e-06	8.96625293018211e-06	1.54917169839498e-05	0.000479620607245605	0.000185533416880155	2.05736366024419e-05	1.10268606689566e-05	6.99486039877409e-05	6.37998739328029e-05	5.79549074808989e-06	9.66806926291496e-05	4.64152744169533e-05	2.87525594863243e-05	0.000153136297795146	3.80317745653718e-06	6.07197357156815e-05	1.23127233036549e-05	4.72319755603852e-05	0.000304869758512298	3.71429609865352e-05	0.000108008493680388	5.90982306877914e-06	2.10861605893646e-05
Desulfovibrio_desulfuricans	5.4710896700263e-05	2.79916662755628e-05	0.000122948240412797	0.000153758051237747	4.11990887982266e-05	7.85303194093556e-05	3.35416341854987e-05	2.95529194827009e-05	6.03050638810044e-05	0.000113036522167197	4.710351611884e-05	3.09696303162431e-05	9.25053941611946e-05	0.00011162432708692	4.10558082835511e-05	0.000138039358258999	0.000152086320139678	7.8972940281684e-05	5.54818411658794e-05	9.63724211757446e-05	6.83335088224291e-05	0.000135025505781727	0.000234556770301551	6.23539814233814e-06	2.51067047059347e-05	3.69850226925367e-06	2.02584174990859e-06	5.01835692824545e-07	1.71369711836891e-07	2.00034514190414e-07	3.85929217117762e-06	6.37413512441772e-06	1.32906014216775e-05	3.03867786482634e-07	1.05381355423546e-06	8.89257985256556e-06	9.04498402772157e-06	7.31469706069598e-07	2.37282256182281e-05	3.87733229709372e-06	0	8.58613806898906e-07	0	4.92096759234232e-06	3.00822217077933e-06	2.13864464501818e-05	4.71574355272137e-06	9.10166169548909e-06	7.20803571241866e-06	2.15213210019125e-06	9.25733879533079e-07
Faecalibacterium_cf.	0.000339289986504642	0.000100278496100678	0.000137465216028819	0.000171751014680462	0.000203706605724564	0.000118026722692977	0.000162230265846947	0.000260049227425772	0.000315355612981038	0.000446929018414918	0.000217457165087494	0.000188218528433602	0.000172613158177074	0.000327608540926532	8.966749007857e-05	0.00012713254476693	0.000181827644966993	0.000118420736112887	0.00011122508087671	0.000120465526469681	0.000155321566768645	0.000122406299633901	0.000161811331569929	0.00611494850017394	0.00401126026825881	0.018769438621989	0.00425223057838174	0.00312255451961426	0.0435417474309439	0.00310970125739578	0.00431707513546831	0.00169615471173821	0.00406903588907276	0.00227509386654683	0.00160795148450105	0.00305914283206919	0.00340278118951751	0.00727027434277739	0.00623766001550994	0.00641601561861584	0.00459540668241367	0.00497245983587693	0.0101262370306927	0.0119840573995004	0.00489582911395202	0.0168854655634736	0.00864685678748236	0.00278754240632925	0.00294698485998795	0.00250283853698378	0.0988453949905311
Actinobacteria	0.0346044876123605	0.060642536411794	0.0749324920083668	0.0533718731705462	0.0421690984555974	0.0817796616832436	0.0939608203373549	0.0338814755056518	0.0462528626215754	0.0605573436283519	0.0534144110400898	0.0190089910358525	0.0566175927140089	0.0482872664460289	0.0604338823288382	0.0982386348305109	0.154835026899002	0.18183817292042	0.260044696537202	0.218115903841777	0.0768301072851049	0.129668600191948	0.0892596484733417	0.0149916038420738	0.00412602454931974	0.00680387833848916	0.00177901544203498	0.00169216043645778	0.00687726814744012	0.00360055065501068	0.00396731144074613	0.00868315896106465	0.0152627351978879	0.00330883420158507	0.00173172112281298	0.00545341631580487	0.00812181367400752	0.00198900679805441	0.0126356660677263	0.00349280012079239	0.000209569324592481	0.00270059295616961	0.000546725649331475	0.0070030998759582	0.0025606441848932	0.00305285949223029	0.00592624021809881	0.00256540050144229	0.00494155664888649	0.00246195941402248	0.00381130352610441
[Eubacterium]_hallii	0.00668956625077451	0.00262474318245588	0.00308587107368529	0.00319097028036805	0.00384860525062544	0.00349603292390577	0.00130458416379779	0.0051241798859044	0.00365481082401138	0.000368271651510407	0.00088097405190141	0.000660805484073326	0.000793766217252586	0.000741681639977535	0.00151010484409725	0.00121116755450211	0.00066580011261148	0.000474069687547935	0.000449670846952197	0.00112079763673028	0.00106690055015457	0.00224374743310887	0.000827665956129825	0.00404077456960636	0.000896721075667467	0.000897891994894163	0.000626052628780084	0.00125150441853783	0.000666224956194127	0.00069563767320136	0.00125545638114119	0.00240566736255825	0.00364773508722713	0.00142887570491972	0.00212694702363191	0.00165113512828187	0.00313240164016337	0.00224165924787586	0.00291025566777186	0.000851232237619507	0.000450123242925866	0.000526481783712601	0.000148600973467347	0.00312846344371644	0.000831913347530751	0.00220402165694128	0.00840904857689514	0.0110215396244115	0.00249358820947623	0.00345626721819549	0.00045687824158289
Prevotella	0.0570143181816774	0.0222419862167119	0.023509309355291	0.0263749036763064	0.0253339300589006	0.0123770813193944	0.034110746385636	0.0298250697662937	0.0165162362662692	0.0254338863427801	0.0388214326042243	0.0173068617417272	0.0167892522083281	0.00898115161223634	0.0101169803011691	0.022521831378959	0.0191956593888296	0.018137709780091	0.0171310803915541	0.00788380891392107	0.00857760110379066	0.0217034571734903	0.027653317729387	0.0388220450828424	0.00856044984885694	0.0373139285042989	0.173552399606738	0.00625073255096235	0.00311564248919266	0.130078232086492	0.161749426141663	0.0320162756795984	0.0457217244285023	0.163844866986704	0.17727247027551	0.0295025760230336	0.0955356674759233	0.17354715205646	0.087845949686504	0.162169806550648	0.00165290382983543	0.173111190412232	0.0108791087508015	0.0571309949896205	0.198468349690015	0.00945790297540333	0.12450285651573	0.150925022331286	0.184406146743966	0.0789060673819125	0.0279541573839939
Echinicola	4.26559533595269e-05	1.69628298843347e-05	1.7842092935894e-06	7.197185377086e-06	6.7139255819332e-06	6.01233305254193e-06	8.62980738842982e-05	9.50797270265168e-05	4.88421178540367e-05	5.88592541462328e-06	5.84929673392847e-05	0.000138643112462251	8.31276995640973e-05	0.000108080697655589	3.93172887145407e-05	2.10183385003415e-05	2.19680240201757e-05	6.72932987708766e-06	1.70562550580618e-05	0.000183635435049541	4.12993761350156e-05	3.89617989814093e-05	4.98569969966385e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.91875703907694e-07	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_uniformis	4.48196611386334e-05	2.60736077727405e-05	3.0169357146148e-05	4.30195398675822e-05	8.86543355250726e-05	7.47379247146752e-05	1.8709152736635e-05	5.47428731364793e-05	0.000144906589449604	3.2372589780428e-05	7.72855618530188e-05	7.49032919276578e-05	0.000122227917714705	0.000389444874503254	2.34031480443695e-05	5.52157433035996e-05	8.41544304772886e-05	3.51936217709756e-05	6.26049515157979e-05	6.23185621030434e-05	2.25949485376353e-05	5.62606274090525e-05	7.02575646299938e-05	0.00244643902833373	0.000949437082654527	0.00128974907764571	0.00448507857818098	0.000265205403784453	0.00123503127149462	0.00880874340036134	0.0064306308119423	0.000882011029581254	0.00129909997286126	0.00417584049472272	0.00221746808067471	0.00199615769028274	0.00628832508865621	0.00454013399849819	0.002589215016018	0.0114705916630998	0.000103883052400302	0.00858146619974567	0.00441693096021441	0.00228824993043919	0.00521237453877138	0.00339706637294804	0.00309865180362303	0.00686093485192148	0.00445751650976322	0.00277346060837608	0.000749273001755415
Slackia	0.000526708293656767	0.000787183197423909	0.00258377835838476	0.00216962424640157	0.00158326572359407	0.00306850979515424	0.00193226781056562	0.000639627254542022	0.000850126964586972	0.00192349367129246	0.000914084813663704	0.000806530798817201	0.0022644748292346	0.00171228174121904	0.00109600285598646	0.00239711310280381	0.00393531802601426	0.00265800795283034	0.00426164582797467	0.00342726551172433	0.000769973996855357	0.0023302415752471	0.00197596912647756	0.000315402998175451	7.47550114395356e-05	0.000119150089703259	4.39720206494049e-05	2.46489884416761e-05	5.70560334704e-05	0.000128304490748958	8.00359920588038e-05	0.000150043438011709	0.00035180672492042	6.49383334289065e-05	4.09154566927073e-05	7.28094875864214e-05	0.000181530162014809	5.40584246235667e-05	0.000135024310102466	5.34711174924783e-05	1.72625309344279e-06	3.20464976751386e-05	1.78636000731722e-05	0.000128737516589498	4.89885482578657e-05	4.89641576706248e-05	0.000298010495162885	6.67796077208356e-05	0.000127914623393958	4.94876513620697e-05	5.34068446797292e-05
Leptospira	0.000180824150111038	0.00017568217099288	0.000122704939145489	0.000187944681778905	0.000315707091568632	0.00023392600445967	0.000293868538705613	9.82902113157238e-05	0.000206706820203691	0.00037924087614675	0.000245849439915602	0.000940492455533973	0.000809978502827228	0.00112014126324367	0.000299760893379738	0.000577436245556677	0.000246041869025969	0.000226708803100505	0.000141481962454804	0.000105992636363783	8.75367211557395e-05	0.000206954980824328	0.000442244500305513	6.421277219752e-07	0	5.83166332911367e-07	0	1.97782302466144e-06	0	5.16559716056423e-06	2.45467346576669e-06	3.61818126564458e-05	2.30051300032002e-05	0	2.9018054391991e-07	4.52973236457762e-07	1.3652348545864e-05	0	1.85742458669445e-05	6.83041677918255e-06	0	4.54560250711185e-06	0	9.27894312962852e-06	3.32303611888415e-07	0	2.61305270453825e-06	2.07599699346549e-05	1.97007193694344e-05	6.9915825900393e-06	0
Eggerthella_sp.	3.95649422465177e-05	3.33262664865373e-05	0.000206481675521755	5.95403517558933e-05	5.85942596241443e-05	0.000105632066861583	0.000100456351630941	3.5726927731176e-05	4.78453399386483e-05	4.45457537061261e-05	2.13958976498357e-05	1.82456736746859e-05	7.05711254425609e-05	0.000102056527622327	2.43392739661442e-05	9.17990135582481e-05	0.000331210208304189	0.000127315827329727	0.000248851414793485	0.000201258307119664	5.19234910103276e-05	9.98494686446643e-05	4.31894944042738e-05	4.64697693534685e-06	3.35832448799642e-06	1.08960025359755e-06	1.45185325410116e-06	0	2.81247938838191e-06	7.88371320632809e-07	8.3186156339871e-07	9.91826004836784e-06	1.45295557914949e-05	0	6.41451728665063e-07	1.21587552943926e-05	5.65008385645882e-06	1.12533800933784e-07	8.04220028823466e-06	1.55544144476434e-06	2.19904852667872e-07	0	1.00746422689727e-06	1.60556993478966e-06	1.03189016323244e-06	5.83110809387474e-07	7.51252652554746e-06	1.22719034096482e-06	1.41919874130523e-06	2.59622285102437e-06	9.1430506620551e-08
Anaerofustis	0.000192879093451774	0.000100458314085317	0.000472734362378755	0.000496605791018935	0.000350039665567153	0.000464337106519392	0.000313841823383913	0.000107016142973569	0.000235862574228805	0.000196910959325579	0.00016360133145939	0.000241875213516394	0.000227130942021214	0.000336821977447992	0.000176125405568197	0.000329249432291835	0.000335941782708535	0.000221990537324616	0.000155989581699593	0.000210963656955383	0.000112575714899432	0.00020706014087556	0.000222515459649668	8.11108701442358e-06	9.04164285229804e-07	0	4.69320005395491e-06	3.89513056871757e-05	0	6.54230528763944e-06	2.73968832929183e-05	3.31402129082797e-05	4.46305153672856e-05	1.50682672944036e-05	9.86613849327693e-06	8.41576591945212e-06	9.21472903628475e-07	9.76230723100579e-06	2.94050728805113e-05	1.37510040769021e-06	0	4.14154895092414e-06	0	2.6481478145232e-06	0	3.77306994309544e-06	4.34828301614567e-06	0	1.81694786222367e-05	5.80734058781766e-07	4.45723719775187e-07
Firmicutes	0.242839312138757	0.342101917596962	0.347980583261256	0.358389243741018	0.309541419046166	0.400751782124893	0.2861542999448	0.363451682211437	0.309977996127517	0.359639674347801	0.310947150017616	0.317020500694897	0.319938806569143	0.319832223320937	0.37816398024159	0.295412747622304	0.306263320226866	0.308528172571573	0.260813077560085	0.325438598806296	0.215220376314133	0.300033929890531	0.284825958279346	0.183477097281215	0.144308123559274	0.143809431555241	0.0423453372522881	0.156243620506006	0.123476322910412	0.0863980836975902	0.0763777512815495	0.168649088812092	0.193196546763862	0.0834833129396073	0.0892069973586512	0.121210893777489	0.169379232319035	0.0952434044220549	0.207722812893724	0.127776200920837	0.112186879541895	0.122120212448337	0.0307298501550581	0.135818788954889	0.0803045433179419	0.128570170963119	0.150958279918824	0.119104651744748	0.118867511523094	0.098283306851858	0.146255621318983
Bacteroidetes/Chlorobi group	0.338676832933525	0.190151165187578	0.202585124625395	0.229881372392022	0.219667895671088	0.137694174077021	0.263791131693051	0.190489640014162	0.224568582058498	0.230020359951093	0.287750336070165	0.157300154055905	0.174035865708239	0.211344008280755	0.0995928988964615	0.230013278477362	0.180339902786423	0.150004265776354	0.168226105036207	0.0829808262300529	0.0587053673078225	0.183109465987269	0.27306806624512	0.0309168951880965	0.00984475063286263	0.0374489928962976	0.105060794666815	0.00863879149463382	0.00881441120890177	0.0830556363995697	0.108431450154671	0.0457793029505021	0.04332327771686	0.105937229781093	0.11473185836294	0.0256360679987198	0.0986152299198539	0.145707569777427	0.0992148571658022	0.152570591286638	0.0197519418285693	0.126671951518826	0.0431747283240487	0.0793518118168601	0.171450526953076	0.0681978104635005	0.111782413877664	0.135920411470376	0.153487296229226	0.0266827372861143	0.026211789076953
Bacteroides_massiliensis	0.00027128774201844	0.000137560758249286	0.000183449155549964	0.000381777969775424	0.000494999422449802	0.000283597125216824	0.000222740048121289	0.000127431530248526	0.000558694021575258	0.000268879774622564	0.000138951304889428	0.00012904012631768	0.000148612617767555	0.000572296153159923	6.4392090190651e-05	0.000142867895482051	0.000264968166643351	7.22436104045962e-05	9.75670069030129e-05	7.49184899599428e-05	5.26716681142227e-05	0.000112784154946185	0.000313870196661474	0.000264184863298956	0.000125242899295136	0.000389432338525231	0.00181022465965999	8.54596665133564e-05	8.79025816010404e-05	0.00158161407002296	0.000959913695862874	0.000145970339218512	0.000271162058666852	0.00103676113832739	0.000697532936942639	0.0001435448345638	0.000786137633229776	0.00140245249413728	0.000626967942594541	0.00169696407360826	0.000239520365525846	0.00103147296890546	0.00132031335260596	0.000414403855636491	0.0009070489431451	0.000571242789384644	0.000692887670661975	0.00126693085483973	0.000894020512351697	0.00735729701682153	0.000194541260461878
Clostridium_butyricum	1.27761792671047e-05	5.11282469658567e-05	3.31700727762756e-05	7.52433016695355e-05	2.63979346744192e-05	5.27235359992139e-06	7.33196526165424e-06	7.98505066802782e-06	0.00031336205715026	5.77890858890286e-05	7.15908362427963e-06	0.000254479132831145	0.000853370208335829	8.30981101647073e-05	0.013141736886698	0.000984794368221405	0.000151748350539368	0.00136319206613555	0.000275056618924837	5.26983469150052e-05	0.000581333609726578	0.000166994161356216	0.00065062883505793	5.68789976886456e-05	2.4347852537974e-05	7.901903810949e-05	8.90357449084826e-05	5.62793969629409e-05	3.00703441417321e-05	5.62332319597642e-05	4.04202897362916e-05	6.05675080286997e-05	7.70685934134137e-05	0.000121171748503869	5.73793843951105e-05	3.21849404851568e-05	0.000101750007990133	0.00020956607078894	0.000240195375172136	6.32771613833841e-05	3.71859105861371e-05	3.99002886735374e-05	9.83536951508457e-06	7.67962866211729e-05	2.61820266840502e-05	0.000133463774078039	0.000312116896872541	0.000221916919991139	0.000238668146218712	0.000195263287058622	6.8767169791982e-05
Shuttleworthia	0.000268505832016732	0.000239997070165639	0.00044564682128517	0.00051590733362112	0.000368197782481929	0.000512435770939729	0.000427192320819833	0.000171802069527568	0.00039584542964866	0.000463249084337283	0.000290024240006329	0.000316178318810017	0.000320748944015963	0.000582927041453917	0.000227211134442193	0.000482512884383514	0.000562381414916499	0.000435859469625161	0.000423269593912133	0.000493525552611124	0.000150034448567786	0.000262111427695446	0.000486230114422308	7.08537246905795e-05	1.39338174670236e-05	2.0502900546568e-05	1.82550851019541e-05	4.25084351569026e-05	3.92134222967944e-06	1.08253972385401e-06	9.01410644928767e-06	5.19981313469094e-05	7.13806665337973e-05	7.6145692377413e-06	1.82202836261291e-05	2.50088907917997e-05	3.11360844278674e-05	8.59476904631776e-06	7.38737097683974e-05	4.05992759713127e-05	5.1347783097948e-06	3.75769807254581e-05	1.48600973467347e-06	2.32286351604634e-05	7.0483345047911e-06	4.57913488548398e-05	3.72564155139242e-05	8.32444114621137e-06	2.17174754754998e-05	5.05580239410006e-06	1.08916591011732e-05
Prevotella_bivia	0	0	4.05502112179407e-07	6.54289579735092e-07	0	7.39979452620546e-07	0	9.0552120977635e-07	6.22986197117816e-07	0	1.05759189904131e-06	4.20130643825005e-06	4.76831928665952e-07	3.01208501663117e-06	0	1.13612640542386e-06	1.01390880093119e-06	0	1.37234236099348e-06	1.10675041986279e-06	0	0	1.6917543891075e-06	0.000322060848766459	0.000149300127598572	0.000544708047904105	0.00172425018672915	6.71574235985787e-05	0.000202286823966522	0.0018651924107282	0.00178840690178356	0.000280594188941691	0.000177958900391953	0.00134726039238562	0.000961184870084187	0.000299176902332025	0.00131423860415664	0.0016891323520161	0.000709556110879607	0.00305427834651704	2.80378687151536e-06	0.000752120441496181	1.20517908142585e-05	0.00110969904363079	0.00133442636736117	0.000140169548385995	0.00100357555433672	0.00140049007028141	0.000723884726403912	0.000676316052691848	0.00021497597869157
Prevotella_buccae	5.59473011454666e-05	2.82314235884156e-05	3.33322736211474e-05	1.71751014680461e-05	3.25015033852675e-05	4.31038031151467e-05	3.80082337127134e-05	3.18578825621316e-05	5.23308405578964e-05	3.37103001019332e-05	4.15714969546238e-05	2.6768323877993e-05	4.02128259841619e-05	6.62658703658859e-05	1.48442824738572e-05	2.31769786706468e-05	6.35382848583545e-05	2.05747327276474e-05	1.98662894162867e-05	1.54945058780791e-05	1.7906372019892e-05	2.46600320138744e-05	3.43326626024757e-05	8.20233674333587e-05	1.84707846839803e-05	9.88466934284763e-05	0.0003551075494062	2.46342285683578e-05	3.51509520691317e-05	0.000427685558075235	0.000250758531602877	4.85862498902711e-05	8.16583561925099e-05	0.000381926058457321	0.000245844011340989	7.73869013443106e-05	0.000106672613238465	0.000358349822348519	0.000180538682012352	0.000341520838959127	0.00131063292190052	0.000413447801369085	3.29314869167043e-05	8.78684637039433e-05	0.000333720274654885	1.66015077496198e-05	0.000207656032113774	0.000194407403181177	0.000158371375329074	0.000443361986524055	4.46409448574841e-05
Prevotella_copri	0.00491645924264866	0.00117666895215326	0.000790404717060102	0.00118540914608505	0.00149079665762471	0.000790020563104009	0.00259618990632782	0.00171349308922679	0.000778109760200151	0.00177741570418408	0.00187299525320216	0.00119173058054132	0.00156337295011943	0.00202607012736338	0.000477223621693329	0.000954289374235773	0.000581307712533882	0.0008336634185661	0.000832946463486806	0.00084445057035531	0.000402319768001251	0.00110591567878	0.00140206632871385	0.0566651184629338	0.00842532572558747	0.0353925489021801	0.103240328251641	0.00410201971302122	0.000313858586943623	0.184934673552028	0.114352913504439	0.0128619467333364	0.0365151389805508	0.142075010156342	0.129816328850186	0.0245711994418982	0.0394064492336545	0.106610429587658	0.0607072584816471	0.102540944347274	0.000379896628226382	0.155646051206059	0.0224550993973022	0.0411399771733825	0.121125313650887	0.00511434485691207	0.0655374849351415	0.0665675696830896	0.0695916800893019	0.308991876646439	0.0195407221647708
